blk_no,street,town_code,town,lat,lon,total_dwelling_units,max_floor_lvl,year_completed
6,BEDOK STH AVE 2,BD,BEDOK,1.32221710776616,103.934991224907,104,14,1975
6,BOON KENG RD,KWN,KALLANG/WHAMPOA,1.31708990181434,103.860904808875,102,16,1996
6,CHANGI VILLAGE RD,PRC,PASIR RIS,1.3899255884638,103.98870580449699,0,1,1981
6,EUNOS CRES,GL,GEYLANG,1.32107318214852,103.904252036916,0,2,1976
6,EVERTON PK,BM,BUKIT MERAH,1.27667381111123,103.838789134895,95,12,1965
6,FARRER RD,BT,BUKIT TIMAH,1.3173197119562399,103.808057179008,90,10,1973
6,GHIM MOH RD,QT,QUEENSTOWN,1.31228409003273,103.78840388918002,218,15,1975
6,HAIG RD,GL,GEYLANG,1.3131761881099,103.89721494960301,80,21,1976
6,HOLLAND CL,QT,QUEENSTOWN,1.30711568626099,103.795264617136,369,22,1973
6,HOUGANG AVE 3,HG,HOUGANG,1.36271446291048,103.893980503167,42,5,1974
6,JLN BATU,KWN,KALLANG/WHAMPOA,1.3012902893321698,103.884012115114,116,10,1962
6,JLN BT MERAH,BM,BUKIT MERAH,1.28695274958577,103.808128005756,0,1,2006
6,JLN MINYAK,CT,CENTRAL AREA,1.2875890868293403,103.83741746737499,156,12,1964
6,JLN BT HO SWEE,BM,BUKIT MERAH,1.2876386985986799,103.831443269057,70,9,1962
6,KIM TIAN RD,BM,BUKIT MERAH,1.2840096807188701,103.827421421303,70,11,1993
6,LOR LEW LIAN,SGN,SERANGOON,1.3494381079590703,103.87732644929599,88,12,1977
6,LOR 7 TOA PAYOH,TP,TOA PAYOH,1.3385827972125,103.85719237770999,117,25,1997
6,MARINE TER,MP,MARINE PARADE,1.30378544168671,103.916495343331,152,12,1974
6,MARSILING DR,WL,WOODLANDS,1.44207297644106,103.776353990531,207,14,1975
6,ST. GEORGE'S LANE,KWN,KALLANG/WHAMPOA,1.3232805826621699,103.858879246968,109,12,1980
6,TECK WHYE AVE,CCK,CHOA CHU KANG,1.38158682382235,103.753828252297,132,12,1983
6,TELOK BLANGAH CRES,BM,BUKIT MERAH,1.27814968064653,103.81847532551201,136,16,1974
6,TG PAGAR PLAZA,CT,CENTRAL AREA,1.27661464758771,103.843167023188,0,2,2014
6,TOH YI DR,BT,BUKIT TIMAH,1.33777302768487,103.775130712626,78,15,1989
6A,ADMIRALTY RD,WL,WOODLANDS,1.44227303079108,103.776886633132,0,1,2001
6A,BOON KENG RD,KWN,KALLANG/WHAMPOA,1.3172770000934098,103.86137590157301,0,5,1994
6A,BOON TIONG RD,BM,BUKIT MERAH,1.28683524831826,103.83134759139799,123,21,2003
6A,EVERTON PK,BM,BUKIT MERAH,1.2761931147478602,103.83894614671499,0,4,1998
6A,FARRER RD,BT,BUKIT TIMAH,1.3168713790528002,103.807476001987,0,2,1998
6B,BOON TIONG RD,BM,BUKIT MERAH,1.28654599608859,103.83082447985001,123,21,2003
6C,BOON TIONG RD,BM,BUKIT MERAH,1.2869675418302,103.83072774403601,0,1,2003
60,C'WEALTH DR,QT,QUEENSTOWN,1.29825219188503,103.797090121677,118,10,1963
60,CHAI CHEE RD,BD,BEDOK,1.32454108460251,103.921238276299,24,4,1982
60,CIRCUIT RD,GL,GEYLANG,1.3255525356154099,103.886532776037,119,10,1964
60,DAKOTA CRES,GL,GEYLANG,1.3072853406067702,103.888505580319,162,15,1982
60,GEYLANG BAHRU,KWN,KALLANG/WHAMPOA,1.32282118210162,103.869177870562,110,21,1997
60,JLN BAHAGIA,KWN,KALLANG/WHAMPOA,1.3279622632637,103.857121617047,8,2,1959
60,LOR 4 TOA PAYOH,TP,TOA PAYOH,1.33632813877246,103.85075642895399,145,30,1998
60,MARINE DR,MP,MARINE PARADE,1.30339565823245,103.90854052982401,130,14,1975
60,NEW UPP CHANGI RD,BD,BEDOK,1.3224780769248798,103.94125461464701,96,25,1977
60,SENG POH LANE,BM,BUKIT MERAH,1.28441315829601,103.833100235201,0,1,1937
60,STRATHMORE AVE,QT,QUEENSTOWN,1.29308587206925,103.81188488444,137,30,1998
60,TEBAN GDNS RD,JE,JURONG EAST,1.3227552443728703,103.738658086826,145,25,2002
60,TELOK BLANGAH HTS,BM,BUKIT MERAH,1.2760789576887,103.812157206469,196,11,1976
60A,GEYLANG BAHRU,KWN,KALLANG/WHAMPOA,1.32275724861413,103.86863872307501,0,5,1996
60A,LOR 4 TOA PAYOH,TP,TOA PAYOH,1.33648655165749,103.85112227832899,0,5,1997
60A,STRATHMORE AVE,QT,QUEENSTOWN,1.2925918903865201,103.811870487196,0,5,1998
60B,STRATHMORE AVE,QT,QUEENSTOWN,1.29293864210826,103.811699959752,0,1,1999
601,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.38104134784497,103.835131744823,152,12,1979
601,BEDOK RESERVOIR RD,BD,BEDOK,1.33006721315153,103.91161926419599,132,12,1982
601,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.39692772121885,103.74490117121401,40,9,1994
601,CLEMENTI WEST ST 1,CL,CLEMENTI,1.30477461299303,103.765253754328,130,14,1978
601,ELIAS RD,PRC,PASIR RIS,1.3778593647521398,103.94350622134,56,17,1994
601,HOUGANG AVE 4,HG,HOUGANG,1.37067892109566,103.887136594745,100,9,1985
601,JURONG WEST ST 62,JW,JURONG WEST,1.3396617743510502,103.70013784164,84,15,1999
601,PUNGGOL CTRL,PG,PUNGGOL,1.4026740326049598,103.907416144086,0,1,2011
601,SENJA RD,BP,BUKIT PANJANG,1.38191601013856,103.762499853661,73,16,1997
601,TAMPINES AVE 9,TAP,TAMPINES,1.3611853982603899,103.936343462577,0,2,2018
601,WOODLANDS DR 42,WL,WOODLANDS,1.4386503166696,103.796517232878,112,9,1995
601A,ELIAS RD,PRC,PASIR RIS,1.37734904704566,103.943375235158,0,5,1993
601A,JURONG WEST ST 62,JW,JURONG WEST,1.33945454412377,103.699849207119,0,7,1999
601A,PUNGGOL CTRL,PG,PUNGGOL,1.4024684659512,103.907582202598,89,16,2010
601A,TAMPINES AVE 9,TAP,TAMPINES,1.36075948651836,103.93683252481199,112,16,2018
601B,ELIAS RD,PRC,PASIR RIS,1.3776643093747198,103.943818238424,0,1,1994
601B,PUNGGOL CTRL,PG,PUNGGOL,1.4021470220714398,103.907831931777,90,16,2010
601B,TAMPINES AVE 9,TAP,TAMPINES,1.36088277495424,103.937510784188,96,14,2018
601C,PUNGGOL CTRL,PG,PUNGGOL,1.4026789697351598,103.908106143006,90,16,2010
601C,TAMPINES AVE 9,TAP,TAMPINES,1.3613736061444,103.93727169222299,112,16,2018
601D,PUNGGOL CTRL,PG,PUNGGOL,1.4029640075064098,103.907847415747,90,16,2010
601D,TAMPINES AVE 9,TAP,TAMPINES,1.3613729434343702,103.93658799592899,96,14,2018
602,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.38070883044891,103.835368226602,150,12,1979
602,BEDOK RESERVOIR RD,BD,BEDOK,1.3293489868594899,103.911583237057,120,13,1981
602,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.39724418317227,103.744501292642,76,12,1994
602,CLEMENTI WEST ST 1,CL,CLEMENTI,1.30512415125824,103.76630097214199,216,12,1979
602,ELIAS RD,PRC,PASIR RIS,1.37729474368386,103.944122496253,56,17,1993
602,HOUGANG AVE 4,HG,HOUGANG,1.3712329785558501,103.88691800304001,96,13,1985
602,JURONG WEST ST 62,JW,JURONG WEST,1.339253397515,103.70021919780899,79,15,1999
602,PUNGGOL CTRL,PG,PUNGGOL,1.4032842915846597,103.90728860121,0,6,2010
602,SENJA RD,BP,BUKIT PANJANG,1.38141822253805,103.76273937066401,78,16,1997
602,WOODLANDS DR 42,WL,WOODLANDS,1.4382174160719698,103.79639150050899,128,12,1995
602,YISHUN ST 61,YS,YISHUN,1.4225471908462801,103.83630530745,100,9,1986
602A,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.39756597444873,103.74445565476299,0,1,2011
602A,PUNGGOL CTRL,PG,PUNGGOL,1.40348053779098,103.907117403756,90,16,2010
602A,TAMPINES AVE 9,TAP,TAMPINES,1.3611364582417802,103.937425593435,0,1,2019
602B,PUNGGOL CTRL,PG,PUNGGOL,1.40301276677722,103.906863540581,90,16,2010
602B,TAMPINES AVE 9,TAP,TAMPINES,1.3613888498237199,103.937648040157,0,1,2019
602C,PUNGGOL CTRL,PG,PUNGGOL,1.4027132986464599,103.907246242924,89,16,2010
603,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.38020079047283,103.83575571651,140,12,1979
603,BEDOK RESERVOIR RD,BD,BEDOK,1.33000183975842,103.912464022386,80,11,1981
603,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.39787825146929,103.744363385914,68,12,1994
603,CLEMENTI WEST ST 1,CL,CLEMENTI,1.30478865147073,103.76732930308799,27,4,1979
603,ELIAS RD,PRC,PASIR RIS,1.37685178454265,103.943718967412,54,13,1993
603,HOUGANG AVE 4,HG,HOUGANG,1.37143602784682,103.88584507546899,108,10,1985
603,JURONG WEST ST 62,JW,JURONG WEST,1.33885099563982,103.700454992416,79,15,1999
603,PUNGGOL RD,PG,PUNGGOL,1.4038267009248302,103.908097352795,0,5,2010
603,SENJA RD,BP,BUKIT PANJANG,1.3815364583575902,103.76213879181499,152,30,1998
603,TAMPINES AVE 9,TAP,TAMPINES,1.36116058391444,103.935286217496,0,1,2019
603,WOODLANDS DR 42,WL,WOODLANDS,1.43757277585061,103.79641410346399,128,12,1995
603,YISHUN ST 61,YS,YISHUN,1.4220568451508602,103.835660125996,110,12,1986
603A,ELIAS RD,PRC,PASIR RIS,1.37655917986048,103.943475609376,0,1,1994
603A,PUNGGOL RD,PG,PUNGGOL,1.40353012703263,103.90846341066201,90,16,2010
603A,SENJA RD,BP,BUKIT PANJANG,1.38178491142341,103.761702753806,0,6,1997
603A,TAMPINES AVE 9,TAP,TAMPINES,1.3607844554091497,103.935496150792,447,16,2018
603B,PUNGGOL RD,PG,PUNGGOL,1.40314294041733,103.908316260563,90,16,2010
603C,PUNGGOL RD,PG,PUNGGOL,1.40333319756386,103.907970491724,78,14,2010
604,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.37986658053968,103.835976650638,151,12,1979
604,BEDOK RESERVOIR RD,BD,BEDOK,1.33079235635695,103.913183390283,100,11,1981
604,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.3981813762517898,103.744630700747,44,11,1994
604,CLEMENTI WEST ST 1,CL,CLEMENTI,1.3054277739759899,103.767493297152,84,22,1978
604,ELIAS RD,PRC,PASIR RIS,1.37624527808678,103.94326477480301,56,17,1993
604,HOUGANG AVE 4,HG,HOUGANG,1.3709738754686298,103.88592514857001,16,4,1985
604,JURONG WEST ST 62,JW,JURONG WEST,1.3386054995034098,103.70007918145001,81,15,1999
604,PUNGGOL RD,PG,PUNGGOL,1.4041555682779,103.907682495066,0,1,2011
604,SENJA RD,BP,BUKIT PANJANG,1.38098101760639,103.762509288056,156,28,1998
604,TAMPINES AVE 9,TAP,TAMPINES,1.36155891447351,103.936244936807,0,1,2019
604,WOODLANDS DR 42,WL,WOODLANDS,1.4371352956954098,103.796372143463,88,12,1995
604,YISHUN ST 61,YS,YISHUN,1.4217134812446601,103.83554529409001,68,12,1986
604A,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.3974428686033002,103.745137197199,0,5,1994
604A,PUNGGOL RD,PG,PUNGGOL,1.40430971677834,103.90741263720501,90,16,2010
604A,TAMPINES AVE 9,TAP,TAMPINES,1.3613673546584901,103.935193332453,104,14,2018
604B,PUNGGOL RD,PG,PUNGGOL,1.4038892956253899,103.90720692148199,90,16,2010
604B,TAMPINES AVE 9,TAP,TAMPINES,1.3614073514764802,103.93562716937599,112,16,2018
604C,PUNGGOL RD,PG,PUNGGOL,1.4036653758846598,103.90753229477899,78,14,2010
605,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.3796715767642,103.83648740076401,130,12,1979
605,BEDOK RESERVOIR RD,BD,BEDOK,1.33023693207316,103.913508109392,120,11,1981
605,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.3981061173023501,103.74355591874901,52,12,1994
605,CLEMENTI WEST ST 1,CL,CLEMENTI,1.3053849009930802,103.768020281,84,22,1978
605,ELIAS RD,PRC,PASIR RIS,1.3771440737108898,103.94300000834,48,13,1993
605,HOUGANG AVE 4,HG,HOUGANG,1.37096742046405,103.88649685593,110,12,1985
605,JURONG WEST ST 62,JW,JURONG WEST,1.33845797373749,103.699564382012,79,15,1999
605,SENJA RD,BP,BUKIT PANJANG,1.3808048679986,103.761856783214,164,30,1998
605,TAMPINES ST 61,TAP,TAMPINES,1.3621297503215,103.93635247766,0,2,2018
605,WOODLANDS DR 42,WL,WOODLANDS,1.43719230414701,103.797089753215,88,12,1995
605,YISHUN ST 61,YS,YISHUN,1.4217260890219399,103.836336375801,70,13,1987
605A,TAMPINES ST 61,TAP,TAMPINES,1.3624098102635402,103.935600500968,112,16,2018
605A,WOODLANDS DR 42,WL,WOODLANDS,1.43801242533202,103.797084291568,0,5,1995
605B,TAMPINES ST 61,TAP,TAMPINES,1.36237118346963,103.935192775972,104,14,2018
605C,TAMPINES ST 61,TAP,TAMPINES,1.36187235882245,103.93556244656601,116,16,2018
605D,TAMPINES ST 61,TAP,TAMPINES,1.36179025953788,103.935871959816,95,14,2018
606,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.3793277723867101,103.83673603156001,131,12,1979
606,BEDOK RESERVOIR RD,BD,BEDOK,1.33122227931302,103.913799873642,115,11,1981
606,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.3984357259171,103.743819552032,76,12,1994
606,CLEMENTI WEST ST 1,CL,CLEMENTI,1.30485353584521,103.76799033674101,84,22,1978
606,ELIAS RD,PRC,PASIR RIS,1.3766666695938399,103.942648434105,56,17,1993
606,HOUGANG AVE 4,HG,HOUGANG,1.37067734402421,103.88594101507299,96,13,1985
606,JURONG WEST ST 65,JW,JURONG WEST,1.33793644267158,103.69928278957701,79,15,1999
606,SENJA RD,BP,BUKIT PANJANG,1.3812957470162401,103.76157134190399,164,30,1997
606,TAMPINES ST 61,TAP,TAMPINES,1.36213212310846,103.937414308539,0,1,2019
606,WOODLANDS RING RD,WL,WOODLANDS,1.43672576257893,103.797147612705,91,12,1997
606,YISHUN ST 61,YS,YISHUN,1.42133417332717,103.836318252115,72,13,1986
606A,TAMPINES ST 61,TAP,TAMPINES,1.36237689129675,103.93658694475799,104,15,2018
606B,TAMPINES ST 61,TAP,TAMPINES,1.36230165817253,103.937401758053,116,16,2018
606C,TAMPINES ST 61,TAP,TAMPINES,1.36189172236249,103.937506920261,104,14,2018
606D,TAMPINES ST 61,TAP,TAMPINES,1.3618512219483399,103.937073184127,112,16,2018
607,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.38046758670095,103.83881672162902,188,13,1979
607,BEDOK RESERVOIR RD,BD,BEDOK,1.33108483907725,103.912899551537,110,12,1982
607,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.3990165857984298,103.744182210841,110,12,1994
607,CLEMENTI WEST ST 1,CL,CLEMENTI,1.3042359248183701,103.76785339614,154,12,1978
607,ELIAS RD,PRC,PASIR RIS,1.37638608282285,103.942462589515,56,17,1994
607,HOUGANG AVE 4,HG,HOUGANG,1.37025202674263,103.886157677641,92,9,1985
607,JURONG WEST ST 65,JW,JURONG WEST,1.33797491687293,103.699697593715,79,15,1999
607,SENJA RD,BP,BUKIT PANJANG,1.38251965138699,103.76151628001101,126,22,2000
607,WOODLANDS RING RD,WL,WOODLANDS,1.43665492960631,103.796231467375,91,12,1997
607,YISHUN ST 61,YS,YISHUN,1.42138604430427,103.835604224236,88,12,1986
607A,JURONG WEST ST 65,JW,JURONG WEST,1.33827652084204,103.699934813458,0,1,1999
608,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.3785820998048801,103.83676031152599,122,12,1979
608,BEDOK RESERVOIR RD,BD,BEDOK,1.3318412994718798,103.91319623593901,118,11,1981
608,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.39846759912752,103.744645761889,74,9,1994
608,CLEMENTI WEST ST 1,CL,CLEMENTI,1.3043411025732399,103.766529796163,216,12,1978
608,ELIAS RD,PRC,PASIR RIS,1.37582149131805,103.943078888009,56,17,1994
608,HOUGANG AVE 4,HG,HOUGANG,1.3708442046234,103.885431882212,32,4,1985
608,JURONG WEST ST 65,JW,JURONG WEST,1.33797471643972,103.70017173997499,81,15,1999
608,SENJA RD,BP,BUKIT PANJANG,1.38290197575176,103.761368223608,80,21,2000
608,TAMPINES NTH DR 1,TAP,TAMPINES,1.36366759596578,103.93615489142799,0,1,2021
608,WOODLANDS RING RD,WL,WOODLANDS,1.43621968262254,103.796496127558,66,12,1997
608,YISHUN ST 61,YS,YISHUN,1.42077746647723,103.835219474502,16,4,1986
608A,TAMPINES NTH DR 1,TAP,TAMPINES,1.3631479155044999,103.93511840985,112,15,2019
608A,WOODLANDS RING RD,WL,WOODLANDS,1.4360923863809498,103.797166928831,0,5,1997
608B,TAMPINES NTH DR 1,TAP,TAMPINES,1.36312572875359,103.93595610397101,111,15,2019
608C,TAMPINES NTH DR 1,TAP,TAMPINES,1.36311517141267,103.93640264641701,111,15,2019
609,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.3792603333548201,103.8380302612,120,11,1979
609,BEDOK RESERVOIR RD,BD,BEDOK,1.33183921459219,103.912364855077,214,10,1982
609,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3828573412502398,103.76201013594101,172,21,2000
609,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.39929966313492,103.744719393752,81,12,1994
609,CLEMENTI WEST ST 1,CL,CLEMENTI,1.3040924256210802,103.765522148085,130,14,1978
609,ELIAS RD,PRC,PASIR RIS,1.37548734417666,103.942727425752,48,13,1993
609,HOUGANG AVE 8,HG,HOUGANG,1.3702455020427502,103.885525038695,20,4,1985
609,JURONG WEST ST 65,JW,JURONG WEST,1.3379358679943603,103.700586485479,81,15,1999
609,TAMPINES NTH DR 1,TAP,TAMPINES,1.3640782699347702,103.936165665317,0,4,2019
609,WOODLANDS RING RD,WL,WOODLANDS,1.4359762486967,103.796213561468,88,12,1997
609,YISHUN ST 61,YS,YISHUN,1.4209897931642,103.836352971103,132,12,1985
609A,BEDOK RESERVOIR RD,BD,BEDOK,1.33182858762709,103.91189196562,129,13,2014
609A,ELIAS RD,PRC,PASIR RIS,1.3754659953656798,103.942445539752,0,1,1995
609A,TAMPINES NTH DR 1,TAP,TAMPINES,1.36361412499017,103.935357759734,108,15,2019
609B,BEDOK RESERVOIR RD,BD,BEDOK,1.33183713508575,103.912134214526,0,1,2016
609B,TAMPINES NTH DR 1,TAP,TAMPINES,1.36361417117646,103.935679916041,111,15,2019
609C,TAMPINES NTH DR 1,TAP,TAMPINES,1.36368978070611,103.93651498280799,167,15,2019
609D,TAMPINES NTH DR 1,TAP,TAMPINES,1.3638700501313201,103.93738830427,165,15,2019
61,CHAI CHEE RD,BD,BEDOK,1.3251087192823798,103.92073818888399,110,12,1982
61,CIRCUIT RD,GL,GEYLANG,1.32573742833729,103.887054329523,118,10,1964
61,GEYLANG BAHRU,KWN,KALLANG/WHAMPOA,1.32231126658549,103.869263053603,336,13,1973
61,JLN TENTERAM,KWN,KALLANG/WHAMPOA,1.32797110234328,103.857572661207,9,2,1959
61,LENGKOK BAHRU,BM,BUKIT MERAH,1.2898633504038401,103.81380646282699,144,10,1966
61,LOR 5 TOA PAYOH,TP,TOA PAYOH,1.33645683383019,103.85211098158399,120,10,1966
61,MARINE DR,MP,MARINE PARADE,1.30308756539081,103.908751961706,130,14,1975
61,NEW UPP CHANGI RD,BD,BEDOK,1.32275469870146,103.940776413808,96,25,1977
61,SENG POH LANE,BM,BUKIT MERAH,1.28432421202391,103.833006077363,0,1,1937
61,SIMS DR,GL,GEYLANG,1.31672437189639,103.878780792725,0,1,1978
61,STRATHMORE AVE,QT,QUEENSTOWN,1.2939977500756399,103.81097921212401,0,6,2010
61,TEBAN GDNS RD,JE,JURONG EAST,1.32237497031771,103.738412755847,0,5,2002
61,TELOK BLANGAH HTS,BM,BUKIT MERAH,1.2757050078402201,103.812007084346,183,11,1976
61A,STRATHMORE AVE,QT,QUEENSTOWN,1.29386098878547,103.811583887322,180,27,2010
61B,STRATHMORE AVE,QT,QUEENSTOWN,1.2937510796948501,103.811956712048,162,30,2010
61C,STRATHMORE AVE,QT,QUEENSTOWN,1.29423642591381,103.812035249623,162,30,2010
610,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.3793947030008,103.839157232686,258,11,1980
610,BEDOK RESERVOIR RD,BD,BEDOK,1.33084879115083,103.912214924772,28,4,1981
610,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.39942684955441,103.743786296472,76,12,1994
610,CLEMENTI WEST ST 1,CL,CLEMENTI,1.30454704525518,103.76877361790702,198,12,1982
610,ELIAS RD,PRC,PASIR RIS,1.37531101190261,103.94204730558201,89,18,1994
610,HOUGANG AVE 8,HG,HOUGANG,1.37031263468244,103.88512562935999,72,19,1986
610,JURONG WEST ST 65,JW,JURONG WEST,1.3383245410148799,103.700856213629,114,15,1999
610,SENJA RD,BP,BUKIT PANJANG,1.3834006796650702,103.761236851817,80,21,2000
610,TAMPINES NTH DR 1,TAP,TAMPINES,1.36463646143195,103.937173937407,0,2,2020
610,WOODLANDS AVE 4,WL,WOODLANDS,1.43537880698861,103.79634772525101,91,12,1997
610,YISHUN ST 61,YS,YISHUN,1.4205793813649898,103.83610303216801,110,12,1985
610A,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.39879247669959,103.743476760839,0,5,1994
610A,TAMPINES NTH DR 1,TAP,TAMPINES,1.3644982982768998,103.936915541696,109,15,2019
610B,TAMPINES NTH DR 1,TAP,TAMPINES,1.36441781635683,103.936006719423,111,15,2019
610C,TAMPINES NTH DR 1,TAP,TAMPINES,1.36441776002023,103.93555834015801,111,15,2019
611,ANG MO KIO AVE 5,AMK,ANG MO KIO,1.37829205175134,103.83725190015998,142,13,1979
611,BEDOK RESERVOIR RD,BD,BEDOK,1.33101555033748,103.91516558302601,96,13,1982
611,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3838720968069198,103.76185983151301,170,21,2000
611,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.3997420476820701,103.74386177562599,79,12,1994
611,CLEMENTI WEST ST 1,CL,CLEMENTI,1.3036973994055199,103.769476900942,208,9,1983
611,ELIAS RD,PRC,PASIR RIS,1.3750576877874199,103.942533878557,60,13,1993
611,HOUGANG AVE 8,HG,HOUGANG,1.36997181721609,103.884745365703,114,12,1985
611,JURONG WEST ST 65,JW,JURONG WEST,1.33890618852462,103.700751339877,79,15,1999
611,TAMPINES NTH DR 1,TAP,TAMPINES,1.3645273753109801,103.935045670144,0,1,2021
611,WOODLANDS RING RD,WL,WOODLANDS,1.43542609193714,103.796998842033,110,12,1997
611,YISHUN ST 61,YS,YISHUN,1.42020085631274,103.836152894984,72,13,1986
611A,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3833920553523302,103.761601775866,0,2,2000
611A,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.40044824585967,103.74371195406401,0,5,1994
612,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.3789079137441103,103.838602654716,240,11,1979
612,BEDOK RESERVOIR RD,BD,BEDOK,1.33165867049762,103.915937361546,80,11,1980
612,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.40000866051724,103.744352713589,110,12,1994
612,CLEMENTI WEST ST 1,CL,CLEMENTI,1.30344219853701,103.76863336552499,214,12,1983
612,ELIAS RD,PRC,PASIR RIS,1.37462722525789,103.942023507749,82,18,1994
612,HOUGANG AVE 8,HG,HOUGANG,1.36937464075339,103.88532806927601,40,4,1985
612,JURONG WEST ST 65,JW,JURONG WEST,1.33939662639215,103.70066872287501,79,15,1999
612,PUNGGOL DR,PG,PUNGGOL,1.40461003085619,103.908665597491,0,5,2011
612,SENJA RD,BP,BUKIT PANJANG,1.3840210459346598,103.76103423642799,123,21,2000
612,WOODLANDS AVE 4,WL,WOODLANDS,1.4350818927105098,103.796733054808,115,12,1997
612,YISHUN ST 61,YS,YISHUN,1.42036475237609,103.835413304775,88,12,1986
612A,PUNGGOL DR,PG,PUNGGOL,1.40416431610714,103.909117742952,96,17,2011
612A,TAMPINES NTH DR 1,TAP,TAMPINES,1.36528634266009,103.93519603362301,112,15,2019
612B,PUNGGOL DR,PG,PUNGGOL,1.40493858379942,103.908157161266,90,16,2011
612B,TAMPINES NTH DR 1,TAP,TAMPINES,1.3653604352476,103.935789815182,107,15,2019
612C,PUNGGOL DR,PG,PUNGGOL,1.4050777161928303,103.90775993571998,90,16,2011
612D,PUNGGOL DR,PG,PUNGGOL,1.4047265261143798,103.90762355265899,90,16,2011
613,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.37845661566041,103.839292714848,52,13,1995
613,BEDOK RESERVOIR RD,BD,BEDOK,1.33189327383579,103.917026960083,120,11,1980
613,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3843667293018502,103.76204623191201,170,21,2000
613,CHOA CHU KANG ST 62,CCK,CHOA CHU KANG,1.40063924818023,103.744405825635,110,12,1994
613,CLEMENTI WEST ST 1,CL,CLEMENTI,1.3037374808013702,103.76783819519599,128,12,1983
613,ELIAS RD,PRC,PASIR RIS,1.37499586404529,103.941510592544,82,18,1994
613,HOUGANG AVE 8,HG,HOUGANG,1.36948816422429,103.88478873740299,110,12,1985
613,JURONG WEST ST 62,JW,JURONG WEST,1.3397825052038401,103.70066773416201,84,15,1999
613,PUNGGOL DR,PG,PUNGGOL,1.40492886469942,103.907746849175,0,1,2012
613,TAMPINES NTH DR 1,TAP,TAMPINES,1.3654713914966898,103.93625034316,0,7,2019
613,WOODLANDS AVE 4,WL,WOODLANDS,1.4344285097579301,103.796826266544,91,12,1997
613,YISHUN ST 61,YS,YISHUN,1.42006663484078,103.835283676505,88,12,1986
613A,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.37813592073125,103.83882595436701,0,5,1995
613A,BEDOK RESERVOIR RD,BD,BEDOK,1.3325695358182401,103.917750825052,84,15,1996
613A,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3842367858992601,103.76188092574101,0,2,2000
613A,ELIAS RD,PRC,PASIR RIS,1.37540610469076,103.941674365654,0,1,1995
613A,JURONG WEST ST 62,JW,JURONG WEST,1.33958968977515,103.700489547585,0,1,1999
613A,PUNGGOL DR,PG,PUNGGOL,1.40442051976245,103.907861033253,90,16,2011
613A,TAMPINES NTH DR 1,TAP,TAMPINES,1.36579349168421,103.93532289202601,140,15,2019
613B,BEDOK RESERVOIR RD,BD,BEDOK,1.33278731158524,103.918222316133,118,15,1996
613B,BT PANJANG RING RD,BP,BUKIT PANJANG,1.3841478840205201,103.761661153167,0,1,2001
613B,PUNGGOL DR,PG,PUNGGOL,1.40427710253971,103.90827778637,90,16,2011
613B,TAMPINES NTH DR 1,TAP,TAMPINES,1.3660812289789999,103.93600832503401,139,15,2019
613C,BEDOK RESERVOIR RD,BD,BEDOK,1.3331109685150502,103.91758473083,0,5,1996
613C,PUNGGOL DR,PG,PUNGGOL,1.4039832171159599,103.908663894394,96,17,2011
613D,PUNGGOL DR,PG,PUNGGOL,1.4038243506693,103.90890933608401,96,17,2011
614,ANG MO KIO AVE 4,AMK,ANG MO KIO,1.3779693054701,103.839217148059,52,13,1995
